Image Path,Class,Class ID,Class Label,Score resnet101,Score convnext_base,Score vit_l_32
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03991062/ILSVRC2012_val_00037312.JPEG,n03991062,738,pot,0.8881333470344543,0.7409598231315613,0.878112256526947
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04501370/ILSVRC2012_val_00001750.JPEG,n04501370,877,turnstile,0.71926349401474,0.7583882212638855,0.9387864470481873
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01704323/ILSVRC2012_val_00019894.JPEG,n01704323,51,triceratops,0.7929537892341614,0.875389575958252,0.9426586627960205
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01704323/ILSVRC2012_val_00017962.JPEG,n01704323,51,triceratops,0.8847949504852295,0.8107994198799133,0.8800898194313049
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02018795/ILSVRC2012_val_00036457.JPEG,n02018795,138,bustard,0.8338126540184021,0.7554319500923157,0.8741874098777771
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02018795/ILSVRC2012_val_00016264.JPEG,n02018795,138,bustard,0.8353290557861328,0.7363820672035217,0.8843675255775452
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03483316/ILSVRC2012_val_00027635.JPEG,n03483316,589,hand_blower,0.7478759288787842,0.93387770652771,0.819725513458252
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03483316/ILSVRC2012_val_00047139.JPEG,n03483316,589,hand_blower,0.7631900310516357,0.7223354578018188,0.9727168679237366
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n12985857/ILSVRC2012_val_00015085.JPEG,n12985857,991,coral_fungus,0.813032329082489,0.7467466592788696,0.8780768513679504
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n12985857/ILSVRC2012_val_00038482.JPEG,n12985857,991,coral_fungus,0.8997527360916138,0.7319856882095337,0.9267072677612305
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01855032/ILSVRC2012_val_00026967.JPEG,n01855032,98,red-breasted_merganser,0.7687146067619324,0.7307011485099792,0.8792821764945984
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03478589/ILSVRC2012_val_00020471.JPEG,n03478589,586,half_track,0.8454200625419617,0.8341807723045349,0.9009988903999329
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02088632/ILSVRC2012_val_00030757.JPEG,n02088632,164,bluetick,0.9339576959609985,0.7443548440933228,0.9235196709632874
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04350905/ILSVRC2012_val_00049264.JPEG,n04350905,834,suit,0.9185020923614502,0.8388057947158813,0.8184053301811218
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04350905/ILSVRC2012_val_00002541.JPEG,n04350905,834,suit,0.8124910593032837,0.8492417335510254,0.9190797209739685
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01665541/ILSVRC2012_val_00044755.JPEG,n01665541,34,leatherback_turtle,0.8100776076316833,0.7462108731269836,0.9025264382362366
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02006656/ILSVRC2012_val_00025075.JPEG,n02006656,129,spoonbill,0.800937831401825,0.761498212814331,0.9018240571022034
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02006656/ILSVRC2012_val_00029168.JPEG,n02006656,129,spoonbill,0.8509869575500488,0.721669614315033,0.8319874405860901
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02006656/ILSVRC2012_val_00022418.JPEG,n02006656,129,spoonbill,0.8214781284332275,0.7459990382194519,0.8886131644248962
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02422699/ILSVRC2012_val_00002064.JPEG,n02422699,352,impala,0.7930303812026978,0.7585870623588562,0.8328810334205627
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02483362/ILSVRC2012_val_00003712.JPEG,n02483362,368,gibbon,0.7330870628356934,0.7351967096328735,0.8675838708877563
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03876231/ILSVRC2012_val_00008908.JPEG,n03876231,696,paintbrush,0.8649381399154663,0.7949057817459106,0.8206100463867188
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02437616/ILSVRC2012_val_00041185.JPEG,n02437616,355,llama,0.7614956498146057,0.8046624064445496,0.9070597887039185
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02437616/ILSVRC2012_val_00026223.JPEG,n02437616,355,llama,0.7849644422531128,0.7261414527893066,0.8788425922393799
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03188531/ILSVRC2012_val_00004916.JPEG,n03188531,529,diaper,0.9183015823364258,0.7853294014930725,0.9079562425613403
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02099267/ILSVRC2012_val_00033072.JPEG,n02099267,205,flat-coated_retriever,0.729981541633606,0.8092657327651978,0.7626509070396423
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02099267/ILSVRC2012_val_00047671.JPEG,n02099267,205,flat-coated_retriever,0.7347333431243896,0.7438610792160034,0.7591202259063721
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03207743/ILSVRC2012_val_00030446.JPEG,n03207743,533,dishrag,0.885248601436615,0.7795965075492859,0.7641792893409729
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03207743/ILSVRC2012_val_00022213.JPEG,n03207743,533,dishrag,0.7166534662246704,0.7436645030975342,0.8371815085411072
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01560419/ILSVRC2012_val_00004037.JPEG,n01560419,16,bulbul,0.806851863861084,0.7129151225090027,0.8730301260948181
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01560419/ILSVRC2012_val_00012870.JPEG,n01560419,16,bulbul,0.794338583946228,0.7151758670806885,0.8778606653213501
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04389033/ILSVRC2012_val_00049454.JPEG,n04389033,847,tank,0.8464756011962891,0.7768024206161499,0.8360413312911987
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02667093/ILSVRC2012_val_00035215.JPEG,n02667093,399,abaya,0.9943472743034363,0.8355466723442078,0.9406440258026123
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01729322/ILSVRC2012_val_00044534.JPEG,n01729322,54,hognose_snake,0.7905343174934387,0.7279825806617737,0.8874989151954651
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02676566/ILSVRC2012_val_00003441.JPEG,n02676566,402,acoustic_guitar,0.729625940322876,0.8000457882881165,0.8874854445457458
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02321529/ILSVRC2012_val_00040385.JPEG,n02321529,329,sea_cucumber,0.8355459570884705,0.7966221570968628,0.8752217292785645
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02321529/ILSVRC2012_val_00036810.JPEG,n02321529,329,sea_cucumber,0.8015782833099365,0.7767921686172485,0.8907364010810852
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04277352/ILSVRC2012_val_00006163.JPEG,n04277352,816,spindle,0.8842584490776062,0.9022431373596191,0.9156074523925781
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04277352/ILSVRC2012_val_00017426.JPEG,n04277352,816,spindle,0.8765574097633362,0.7914867401123047,0.9175167679786682
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01632777/ILSVRC2012_val_00035654.JPEG,n01632777,29,axolotl,0.8193019032478333,0.7128472328186035,0.9036242961883545
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01632777/ILSVRC2012_val_00045924.JPEG,n01632777,29,axolotl,0.7248011827468872,0.712451159954071,0.9046238660812378
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02447366/ILSVRC2012_val_00039103.JPEG,n02447366,362,badger,0.8416644930839539,0.7509751915931702,0.8833999633789062
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03447447/ILSVRC2012_val_00033728.JPEG,n03447447,576,gondola,0.8071629405021667,0.7873637676239014,0.8909019231796265
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03447447/ILSVRC2012_val_00036574.JPEG,n03447447,576,gondola,0.8520036339759827,0.8020213842391968,0.8962129354476929
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03447447/ILSVRC2012_val_00045821.JPEG,n03447447,576,gondola,0.8326887488365173,0.8077803254127502,0.8497905731201172
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02091635/ILSVRC2012_val_00006720.JPEG,n02091635,175,otterhound,0.9350796341896057,0.8476707339286804,0.8663403391838074
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02091635/ILSVRC2012_val_00032793.JPEG,n02091635,175,otterhound,0.7241542935371399,0.7400448322296143,0.8831602931022644
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03240683/ILSVRC2012_val_00012597.JPEG,n03240683,540,drilling_platform,0.8703744411468506,0.8100040555000305,0.8928171992301941
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03240683/ILSVRC2012_val_00040675.JPEG,n03240683,540,drilling_platform,0.7294598817825317,0.8241229057312012,0.904110848903656
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03425413/ILSVRC2012_val_00045944.JPEG,n03425413,571,gas_pump,0.7646132111549377,0.8226398229598999,0.9242796897888184
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02018207/ILSVRC2012_val_00022926.JPEG,n02018207,137,American_coot,0.8533040881156921,0.7054651975631714,0.895527720451355
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02018207/ILSVRC2012_val_00021851.JPEG,n02018207,137,American_coot,0.7444708347320557,0.7648952603340149,0.8673993945121765
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02408429/ILSVRC2012_val_00041767.JPEG,n02408429,346,water_buffalo,0.8369362354278564,0.7004740238189697,0.8998153805732727
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04435653/ILSVRC2012_val_00014610.JPEG,n04435653,858,tile_roof,0.8849003314971924,0.8695911169052124,0.9030607342720032
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04435653/ILSVRC2012_val_00039351.JPEG,n04435653,858,tile_roof,0.8368823528289795,0.7857479453086853,0.8505804538726807
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04069434/ILSVRC2012_val_00011327.JPEG,n04069434,759,reflex_camera,0.8248487114906311,0.7367323040962219,0.8907397985458374
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04069434/ILSVRC2012_val_00035899.JPEG,n04069434,759,reflex_camera,0.7049688100814819,0.7689311504364014,0.9040325880050659
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03216828/ILSVRC2012_val_00018995.JPEG,n03216828,536,dock,0.9075183868408203,0.8483479619026184,0.9570725560188293
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03216828/ILSVRC2012_val_00027581.JPEG,n03216828,536,dock,0.8084758520126343,0.7294028401374817,0.8872414827346802
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03216828/ILSVRC2012_val_00027221.JPEG,n03216828,536,dock,0.7863665819168091,0.7979899048805237,0.7534524202346802
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04033901/ILSVRC2012_val_00003376.JPEG,n04033901,749,quill,0.9988299012184143,0.8854881525039673,0.9406732320785522
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02950826/ILSVRC2012_val_00000596.JPEG,n02950826,471,cannon,0.7895767092704773,0.7770692110061646,0.9527142643928528
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02950826/ILSVRC2012_val_00020752.JPEG,n02950826,471,cannon,0.7977418303489685,0.8151546120643616,0.8261386156082153
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02133161/ILSVRC2012_val_00012507.JPEG,n02133161,295,American_black_bear,0.8782292604446411,0.7372996807098389,0.9097740650177002
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03595614/ILSVRC2012_val_00028375.JPEG,n03595614,610,jersey,0.8788450956344604,0.783599317073822,0.7493801116943359
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03595614/ILSVRC2012_val_00014015.JPEG,n03595614,610,jersey,0.7463624477386475,0.8404300212860107,0.8288384079933167
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04335435/ILSVRC2012_val_00022600.JPEG,n04335435,829,streetcar,0.8570120334625244,0.7969663739204407,0.8470717072486877
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04335435/ILSVRC2012_val_00049663.JPEG,n04335435,829,streetcar,0.8165484666824341,0.711665689945221,0.8870051503181458
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04335435/ILSVRC2012_val_00043000.JPEG,n04335435,829,streetcar,0.8079357743263245,0.761734127998352,0.8757997751235962
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03127747/ILSVRC2012_val_00023908.JPEG,n03127747,518,crash_helmet,0.7360551357269287,0.8566613793373108,0.9664241671562195
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03127747/ILSVRC2012_val_00013302.JPEG,n03127747,518,crash_helmet,0.8503047227859497,0.8329082727432251,0.8757027387619019
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02115913/ILSVRC2012_val_00039608.JPEG,n02115913,274,dhole,0.8283973336219788,0.7600353956222534,0.908341646194458
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02115913/ILSVRC2012_val_00008362.JPEG,n02115913,274,dhole,0.8438030481338501,0.8116694092750549,0.9131824374198914
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02115913/ILSVRC2012_val_00040454.JPEG,n02115913,274,dhole,0.7256672978401184,0.7914565801620483,0.8912415504455566
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01768244/ILSVRC2012_val_00026903.JPEG,n01768244,69,trilobite,0.7875673174858093,0.7068723440170288,0.8977903127670288
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03393912/ILSVRC2012_val_00004389.JPEG,n03393912,565,freight_car,0.8009283542633057,0.7490453124046326,0.8916879892349243
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03393912/ILSVRC2012_val_00046790.JPEG,n03393912,565,freight_car,0.8531428575515747,0.8222802877426147,0.8587999939918518
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03393912/ILSVRC2012_val_00036670.JPEG,n03393912,565,freight_car,0.8241106867790222,0.7932358384132385,0.8642911911010742
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02099601/ILSVRC2012_val_00020367.JPEG,n02099601,207,golden_retriever,0.7449071407318115,0.7827600836753845,0.9082356691360474
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04125021/ILSVRC2012_val_00034422.JPEG,n04125021,771,safe,0.9054960012435913,0.814399003982544,0.7691819071769714
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04125021/ILSVRC2012_val_00010948.JPEG,n04125021,771,safe,0.8869255781173706,0.7937222719192505,0.9266781806945801
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04532670/ILSVRC2012_val_00039577.JPEG,n04532670,888,viaduct,0.8159723877906799,0.8086338043212891,0.8820152282714844
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04532670/ILSVRC2012_val_00041695.JPEG,n04532670,888,viaduct,0.7743768692016602,0.7625406384468079,0.8864718675613403
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03840681/ILSVRC2012_val_00018185.JPEG,n03840681,684,ocarina,0.7664180994033813,0.8369491100311279,0.9915847778320312
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03840681/ILSVRC2012_val_00040993.JPEG,n03840681,684,ocarina,0.8666028380393982,0.7905474901199341,0.9547340273857117
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03840681/ILSVRC2012_val_00036362.JPEG,n03840681,684,ocarina,0.8366074562072754,0.7510820031166077,0.8932508230209351
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02095314/ILSVRC2012_val_00001001.JPEG,n02095314,188,wire-haired_fox_terrier,0.921164870262146,0.8239349722862244,0.8732054829597473
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02095314/ILSVRC2012_val_00019175.JPEG,n02095314,188,wire-haired_fox_terrier,0.9373836517333984,0.780627965927124,0.8641358017921448
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02114548/ILSVRC2012_val_00025665.JPEG,n02114548,270,white_wolf,0.8220270276069641,0.7401012182235718,0.8875057697296143
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02114548/ILSVRC2012_val_00042098.JPEG,n02114548,270,white_wolf,0.8287357091903687,0.7857106924057007,0.8739801049232483
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n07760859/ILSVRC2012_val_00047640.JPEG,n07760859,956,custard_apple,0.7708343863487244,0.8513705730438232,0.8465845584869385
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n07760859/ILSVRC2012_val_00025217.JPEG,n07760859,956,custard_apple,0.7817239165306091,0.8493832349777222,0.8779575824737549
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02488702/ILSVRC2012_val_00010182.JPEG,n02488702,375,colobus,0.8058701157569885,0.7943944931030273,0.8475609421730042
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02488702/ILSVRC2012_val_00021333.JPEG,n02488702,375,colobus,0.900203287601471,0.7343442440032959,0.8598375916481018
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02509815/ILSVRC2012_val_00023775.JPEG,n02509815,387,lesser_panda,0.8504121899604797,0.7593597173690796,0.8896785378456116
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02509815/ILSVRC2012_val_00026182.JPEG,n02509815,387,lesser_panda,0.8065072894096375,0.7084115743637085,0.8866201043128967
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n13044778/ILSVRC2012_val_00041841.JPEG,n13044778,995,earthstar,0.8273102045059204,0.7464351654052734,0.8866544961929321
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02403003/ILSVRC2012_val_00015027.JPEG,n02403003,345,ox,0.7001785039901733,0.7964622974395752,0.7898900508880615
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03255030/ILSVRC2012_val_00006779.JPEG,n03255030,543,dumbbell,0.9445365071296692,0.8388906717300415,0.7909647226333618
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04208210/ILSVRC2012_val_00032928.JPEG,n04208210,792,shovel,0.9463425874710083,0.8685360550880432,0.9283261895179749
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03133878/ILSVRC2012_val_00021118.JPEG,n03133878,521,Crock_Pot,0.9760135412216187,0.92093425989151,0.9156076908111572
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03124170/ILSVRC2012_val_00024379.JPEG,n03124170,515,cowboy_hat,0.9135915637016296,0.7656053304672241,0.9269381761550903
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n06874185/ILSVRC2012_val_00029134.JPEG,n06874185,920,traffic_light,0.8069028258323669,0.7939527034759521,0.9127928018569946
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03065424/ILSVRC2012_val_00046103.JPEG,n03065424,506,coil,0.7381550669670105,0.7623494267463684,0.8895518183708191
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01843065/ILSVRC2012_val_00025616.JPEG,n01843065,95,jacamar,0.8437506556510925,0.7123748660087585,0.8820464015007019
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04550184/ILSVRC2012_val_00008851.JPEG,n04550184,894,wardrobe,0.7402697205543518,0.7719514966011047,0.8750011324882507
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01984695/ILSVRC2012_val_00002743.JPEG,n01984695,123,spiny_lobster,0.8249707818031311,0.7012320160865784,0.8852734565734863
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02007558/ILSVRC2012_val_00022414.JPEG,n02007558,130,flamingo,0.8773576617240906,0.7924207448959351,0.8303024768829346
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02007558/ILSVRC2012_val_00014883.JPEG,n02007558,130,flamingo,0.8380966186523438,0.745459258556366,0.900226354598999
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02007558/ILSVRC2012_val_00004730.JPEG,n02007558,130,flamingo,0.8499916195869446,0.8246895670890808,0.8991937041282654
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01817953/ILSVRC2012_val_00009194.JPEG,n01817953,87,African_grey,0.8623164296150208,0.7801010012626648,0.8889588117599487
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01817953/ILSVRC2012_val_00002791.JPEG,n01817953,87,African_grey,0.9707149267196655,0.8916350603103638,0.8999080657958984
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01817953/ILSVRC2012_val_00038169.JPEG,n01817953,87,African_grey,0.8901668787002563,0.7744643688201904,0.8903197646141052
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02219486/ILSVRC2012_val_00034921.JPEG,n02219486,310,ant,0.8082009553909302,0.7255542278289795,0.9044331312179565
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03372029/ILSVRC2012_val_00028591.JPEG,n03372029,558,flute,0.7798013687133789,0.7994332313537598,0.7670273184776306
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02074367/ILSVRC2012_val_00039158.JPEG,n02074367,149,dugong,0.8249683380126953,0.8143482804298401,0.8878752589225769
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02074367/ILSVRC2012_val_00000072.JPEG,n02074367,149,dugong,0.791248619556427,0.7587124705314636,0.8923386335372925
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02074367/ILSVRC2012_val_00043097.JPEG,n02074367,149,dugong,0.839373767375946,0.785388171672821,0.9040706753730774
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02111500/ILSVRC2012_val_00010466.JPEG,n02111500,257,Great_Pyrenees,0.8696604371070862,0.8070682883262634,0.8762930631637573
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04147183/ILSVRC2012_val_00003815.JPEG,n04147183,780,schooner,0.8702786564826965,0.8604459762573242,0.8184443116188049
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04147183/ILSVRC2012_val_00011098.JPEG,n04147183,780,schooner,0.7818893790245056,0.7330036759376526,0.8362963795661926
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02120079/ILSVRC2012_val_00035154.JPEG,n02120079,279,Arctic_fox,0.8998454809188843,0.7757322788238525,0.912213146686554
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02120079/ILSVRC2012_val_00012857.JPEG,n02120079,279,Arctic_fox,0.8820664286613464,0.78182452917099,0.8968859910964966
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02120079/ILSVRC2012_val_00037343.JPEG,n02120079,279,Arctic_fox,0.746650218963623,0.7339048981666565,0.8808853030204773
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02489166/ILSVRC2012_val_00048099.JPEG,n02489166,376,proboscis_monkey,0.8023089170455933,0.8347035050392151,0.8782725930213928
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02489166/ILSVRC2012_val_00014163.JPEG,n02489166,376,proboscis_monkey,0.7771769165992737,0.8047147989273071,0.8899478912353516
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03584829/ILSVRC2012_val_00025030.JPEG,n03584829,606,iron,0.869186520576477,0.7241449356079102,0.9302067160606384
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03584829/ILSVRC2012_val_00016286.JPEG,n03584829,606,iron,0.9286968111991882,0.7462410926818848,0.924309492111206
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02787622/ILSVRC2012_val_00013866.JPEG,n02787622,420,banjo,0.8493974208831787,0.8800617456436157,0.9168943762779236
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02092339/ILSVRC2012_val_00010657.JPEG,n02092339,178,Weimaraner,0.7479112148284912,0.736696720123291,0.8562232851982117
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02092339/ILSVRC2012_val_00017966.JPEG,n02092339,178,Weimaraner,0.8529815673828125,0.808245837688446,0.8873794078826904
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03794056/ILSVRC2012_val_00048611.JPEG,n03794056,674,mousetrap,0.8911805748939514,0.8316577076911926,0.8725358247756958
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01530575/ILSVRC2012_val_00002023.JPEG,n01530575,10,brambling,0.8206945657730103,0.7121934294700623,0.8843604326248169
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03400231/ILSVRC2012_val_00047233.JPEG,n03400231,567,frying_pan,0.7888768315315247,0.7466692328453064,0.9485440850257874
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02100236/ILSVRC2012_val_00037771.JPEG,n02100236,210,German_short-haired_pointer,0.7148194909095764,0.7926195859909058,0.8804745674133301
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04136333/ILSVRC2012_val_00028859.JPEG,n04136333,775,sarong,0.9842699766159058,0.9468831419944763,0.8401322364807129
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03657121/ILSVRC2012_val_00025475.JPEG,n03657121,622,lens_cap,0.8683140277862549,0.7609367370605469,0.8412671685218811
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03657121/ILSVRC2012_val_00048747.JPEG,n03657121,622,lens_cap,0.8505964875221252,0.7796293497085571,0.9231719970703125
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02086910/ILSVRC2012_val_00042075.JPEG,n02086910,157,papillon,0.7835384607315063,0.763672947883606,0.9080495238304138
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02086910/ILSVRC2012_val_00001389.JPEG,n02086910,157,papillon,0.858751654624939,0.8533214330673218,0.9359753727912903
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02086910/ILSVRC2012_val_00020473.JPEG,n02086910,157,papillon,0.8630818128585815,0.735378623008728,0.8451126217842102
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03662601/ILSVRC2012_val_00002308.JPEG,n03662601,625,lifeboat,0.8622485399246216,0.7507297992706299,0.8584189414978027
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03662601/ILSVRC2012_val_00023517.JPEG,n03662601,625,lifeboat,0.9152963757514954,0.7163141965866089,0.9197405576705933
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01695060/ILSVRC2012_val_00034125.JPEG,n01695060,48,Komodo_dragon,0.7768367528915405,0.7800881266593933,0.8845943212509155
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01695060/ILSVRC2012_val_00008095.JPEG,n01695060,48,Komodo_dragon,0.8226505517959595,0.7235143780708313,0.8957618474960327
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02835271/ILSVRC2012_val_00018975.JPEG,n02835271,444,bicycle-built-for-two,0.8598179817199707,0.7515208721160889,0.811163604259491
